W1,W2,W3,W4,F
footing,ans,show,performance,1
days,pooja,youth,need,1
congress,kisan,ke,saath,1
lit,lpg,rs,tur,1
third,front,modi,failed,1
lease,house,metropolitan,city,1
lamps,ignited,worship,needs,1
mega,opposition,rally,january,1
congress,making,solid,preparation,1
non,inc,icons,usurp,1
show,spine,vote,congress,1
pass,should,thanks,government,1
import,chennai,hc,allows,1
vote,need,good,sake,1
response,happy,congress,fighting,1
congress,got,right,returning,1
hung,government,except,cg,1
reach,our,hand,shame,1
years,don’t,work,country,1
anti,front,last,laugh?🤕,1
vote,congress,directly,led,1
sheila,dixit,may,may,1
stop,explaining,answering,upa,1
likely,picked,dramatically,altering,1
should,people,deserting,jumping,1
govt,year,era,decided,1
allegations,simply,mind,discourse,1
directly,led,going,win,1
inld,jip,haryana,congress,1
ji,ji,supportersjis,forget,1
congress,president,party,lead,1
demanding,party,meet,game,1
nice,raise,question,innovative,1
nirav,choksi,game,congress,1
thief,liar,should,educate,1
congress’,war,rule,india,1
us,scams,eunuch,govt,1
kamalnath,next,ysr+,amit,1
flays,rahul,lok,rafale,1
today,ruling,opposition,sides,1
dislodge,electoral,politics,ajay,1
interrupted,opposition,parties,simply,1
always,scope,rahul,gandhi,1
states,rajasthan,chhattisgarh,catch,1
congress,done,people,india,1
shud,countered,campaign,necessary,1
mind,discourse,matter,useless,1
survey,seats,congress,seats,1
narendra,nahata,mandsaur,referred,1
modi,developments,done(which,null,1
next,gov.t,else,stage,1
kashmiri,pandits,kashmir,valley,1
india,arrogance,lost,tweets,1
agenda,hindustan,hindus,regional,1
happiness,mode,congress,would,1
supports,opposes,stupid,kill,1
pm,modi,fulfill,promises,1
pm,isolated,comment,somen,1
intimated,lies,instead,persuade,1
election,give,loan,waiver,1
elections,rahul,gandhi,pm,1
updates,follow,track,live,1
aap,leader,kejriwal,dislodge,1
party,opposed,collecting,vote,1
rafale,deal,upa,didnt,1
hai,shouldnt,vote,congressis,1
rights,activists,aji,sun,1
aap,congress,join,hands,1
antiindia,forces,hated,media,1
anger,sure,keep,calm,1
days,ago,joined,congressled,1
thank,demanding,party,meet,1
getting,ready,fighter,plane,1
asks,mps,utilize,winter,1
spend,respond,allegations,simply,1
gandhi,media,congress,twitter,1
case,model,shows,seats,1
important,meeting,leaders,madhya,1
rupee,people,act,aide,1
rs,lit,lpg,rs,1
thinking,part,time,farmer,1
years,campaigning,party,instead,1
twitter,drama,common,man,1
saying,aircrafts,funds,allocated,1
upa,questions,confirmed,looters,1
rhetoric,strong,clear,difference,1
custom,time,give,people,1
find,nothing,suggest,leader,1
surely,delivery,promises,magician,1
work,collectively,matter,propaganda,1
idea,hit,happens,cell,1
mayawati,akhilesh,lalu,aap,1
passes,surrogacy,regulation,commercial,1
apologise,nation,compromising,national,1
spell,party,strategy,mega,1
opposition,parties,together,especially,1
mps,youths,must,given,1
water,life,without,lets,1
could,tell,promise,completed,1
country,instead,work,party,1
votes,jagdalpur,congress,candidate,1
canteen,thought,todays,election,1
expect,major,change,impacting,1
confuse,twist,turn,fact…,1
exit,rahul,gandhis,entry,1
prefers,collectors,cm,may,1
nokha,track,live,updates,1
idiot,pataudi,captain,yrs,1
congress,decide,position,wishes,1
caste,congress,party,opposed,1
congress,raj,poor,state,1
don’t,work,country,instead,1
always,prefers,collectors,cm,1
people,vote,ji,anti,1
media,instead,points,relation,1
easy,chose,enemies,nation,1
nda,criticising,rafale,deal,1
watch,special,coverage,ndtv,1
citizenship,nonmuslims,pakistan,afghanistan,1
governance,time,congress,forced,1
fake,puff,irregularity,created,1
upper,cast,quota,passed,1
fight,atleast,seats,pm,1
amar,agrawal,votes,cingress,1
tmc,jd,kn,cpi,1
deliver,should,done,days,1
dont,worry,alliance,shockwave,1
happened,strongholds,gujarat,mp,1
discussion,triple,talaq,agreed,1
main,mp,chattisgrh,jeeti,1
commissioned,welfare,schemes,main,1
upa,didnt,intend,aircraft,1
party,helm,country,progress,1
live,updates,watch,special,1
good,morning,extremely,enraptured,1
aadmi,party,indian,national,1
strongest,weakest,link,years,1
chaturvedi,pajjan,candidate,archna,1
results,clearly,advantage,congress,1
give,people,coming,months,1
jaswant,singh,crossed,congress,1
congress,issue,whip,live,1
court,delhi,hc,per,1
leader,sitting,cakewalk,congress,1
neither,rahul,wave,modi,1
months,fights,religious,sentiments,1
working,clerk,cm,congress,1
work,really,hard,congress,1
join,rajastan,chattisgarh,ajityogi,1
concentrate,micro,economic,measures,1
instead,supporting,resolution,sympathy,1
paper,planes,lok,thats,1
next,years,don’t,work,1
india,news,indian,express,1
rejected,arrogance,got,punished,1
petrol,rs,lit,lpg,1
years,rafale,air,craft,1
president,gandhi,leader,lal,1
congress,hungry,power,vote,1
across,states,noncongress,federal,1
awesome,analysis,answers,modi,1
give,chance,mnf,level,1
tomorrow,exchange,twitter,order,1
anyone,else,noticed,promoting,1
sitting,cakewalk,congress,leader,1
fight,chance,reach,mark,1
slump,gst,rohingyas,faces,1
overplay,orchestrated,channels,could,1
madan,singh,chauhan,race,1
speech,nice,raise,question,1
resolution,resettlement,kashmiri,pandits,1
win,time,handling,evm,1
opposed,quota,unreserved,upper,1
congo,congress,shame,india,1
promises,could,fulfill,din’,1
important,vote,dying,newspaper,1
name,change,focus,looses,1
gandhi,nirmala,sitharaman,exchange,1
form,anti,front,last,1
cold,wars”,congress’,ndtv,1
rule,india,taken,social,1
campaign,ive,noticed,nearly,1
congress,win,time,think,1
literacy,rate,nation,fools,1
dis,would,really,win,1
rented,family,property,gandhi,1
today,would,seats,next,1
going,win,lok,elections,1
think,going,win,lok,1
difference,congress,seats,kamal,1
ldf,tn,aiadmk,tel,1
wow,congress,thank,much,1
though,authenticate,statements,scared,1
alliance,give,tough,fight,1
speech,given,really,looks,1
given,pm,ji,custom,1
authenticate,statements,scared,party,1
going,commence,please,choose,1
together,politician,ashutosh,janata,1
railways,indias,vertical,key,1
evident”,congress,leader,sachin,1
sc,complete,roundup,happened,1
sidha,silver,screen,pae,1
team,undeclared,muslim,political,1
definitive,recent,results,likely,1
trying,killed,idea,called,1
rajasthan,chhattisgarh,locked,tough,1
declares,rs,crore,data,1
triple,talaq,proposing,empowerment,1
lok,dissolved,couple,months,1
spread,manufactured,info,congress,1
trails,congress,leads,seats,1
everyone,knows,tried,cases,1
hc,allows,pulses,import,1
great,step,terrorism,kudos,1
wonder,india,considered,world.with,1
sorts,development,wonder,india,1
centre,hurt,party,watch,1
fates,could,easily,superceeded,1
political,parties,easy,chose,1
congressi,ghulam,ka,right,1
improve,tally,elections,pave,1
matter,slaps,keep,coming,1
cg,congress,wave,modi,1
worth,rs,crore,varanasi,1
democracy,result,welcomed.this,would,1
sure,keep,calm,achieved,1
statistics,file,much,spending,1
cm,amarinder,singh,accidental,1
wiped,seshadari,chari,catch,1
taken,early,lead,leading,1
drama,common,man,last,1
country,donate,party,congress,1
insights,anything,dimple,yadav,1
last,laugh,usual,months,1
voted,congress,chief,should,1
campaigning,party,instead,running,1
congress,rahul,gandhi,voters,1
india,taking,seat,action,1
keep,matter,slaps,keep,1
kn,cpi,form,front,1
electing,olden,days,pooja,1
lok,rafale,deal,shedding,1
nonsense,arugment,othr,countries,1
national,interest,core,agenda,1
jk,pdp,time,happennings,1
saas,house,full,fledge,1
gwalior,congress,votes,gwalior,1
raids,cheyodhu,anadam🙄,fortunately,1
anurag,thakur,calls,rahul,1
fall,secular,trap,awake,1
delivery,promises,magician,things,1
lok,congress,mps,throw,1
need,overcome,ensure,lose,1
chief,mayawati,watch,live,1
pm,shri,ji,saying,1
avoid,shivsena,though,want,1
limited(hal,order,indian,national,1
muslim,women,triple,talaq,1
roundup,happened,parl,today,1
house,full,fledge,drama,1
congress,wind,use,learning,1
naturally,force,speech,writers,1
last,nail,coffin,game,1
prime,minister,next,years,1
modi,pm,india,ensure,1
strong,fight,congress,states,1
kg,onion,rs,kg,1
help,spoon,congress,supposed,1
pm,modi,following,demonetization,1
tomorrow,rahul,gandhi,nirmala,1
santosh,votes,jagdalpur,congress,1
pandits,kashmir,valley,passed,1
accumulated,time,introspect,efforts,1
commentary,congress,leading,start,1
gonna,protect,questions,thought,1
election,campaign,social,media,1
victory,indian,parliament,election,1
man,evading,answers,style,1
vote,card,communal,line,1
ls,damad,jail,jail,1
issue,whip,mps,remain,1
leaders,across,states,noncongress,1
running,country,properly,poll,1
rafale,air,craft,took,1
open,suggestions,triple,talaq,1
press,conf,clear,dat,1
leads,mizoram,modi,shahs,1
life,imprisonment,selling,adulterated,1
years,congress,routed,years,1
clear,majority,mandate,arrogant”,1
life,without,lets,reduce,1
government”,congress’,ndtv,detailed,1
asked,preelection,alliance,ahead,1
congress,modus,operandi,lie,1
want,alliance,slogan,chalo”,1
government,state,failed,resigns,1
allegation,secret,ties,spokesperson,1
trend,strong,opposition,chattisgarh,1
sudheendra,kulkarni,gandhi,aware,1
opposes,stupid,kill,time,1
please,sure,gonna,protect,1
till,india,injurious,knowledge,1
dignity,india,done,congress,1
field,fight,ineffective,inefficient,1
preparation,patented,style,needs,1
campaign,campaign,shud,countered,1
served,middle,class,match,1
supporter,congress,various,reasons,1
crore,data,awaited,ahead,1
held,holds,seats,falling,1
nayakula,meeda,raids,cheyodhu,1
congress’,ndtv,track,live,1
chief,minister,residence,counting,1
voters,disillusioned,pm,involved,1
totally,ignored,campaign,speeches,1
voting,upcoming,elections,dont,1
clear,tie,congress+aap,surely,1
india,sure,need,work,1
vote,share,mp,rajasthan,1
whip,mps,present,parliament,1
air,craft,took,much,1
shirt,jacket,shirt,young,1
comes,power,center,rss,1
lure,misguide,paralyse,pillars,1
congress,give,respect,power,1
clearly,advantage,congress,posing,1
tired,welcomed,outcome”,congress’,1
dont,practice,comparing,countries,1
sajjan,kumar,sikhs,delhi,1
humanity,congress,needs,learn,1
times,wear,clothes,choice,1
predicted,counting,votes,elect,1
level,modi,govt,shud,1
eert,mr,rakesh,jhunjhunwala,1
free,slogan,foreign,hand,1
tall,promises,could,fulfill,1
show,mp,clear,win,1
rafale,deal,shows,congress,1
would,replaces,claim,evm,1
todays,win,congress,happy,1
water,opposition,parties,yes,1
delhi,congress,chief,eyes,1
staged,walk,instead,supporting,1
contractor,hai,toh,opposition,1
rajasthan,mp,trs,takes,1
declared,contest,elections,part,1
eerience,recoup,indian,elections,1
necessary,party,could,correct,1
guru,difficult,predict,countrys,1
form,government”,congress’,ndtv,1
decide,lotus,vs,lootus,1
supposed,ashamed,kids,poor,1
vote,dala,guys,please,1
pizza,delivery,yh,ki,1
house,metropolitan,city,oppose,1
typical,congress,fake,promises,1
clothes,choice,love,country,1
outlay,yield,nothing,except,1
lot,achievements,took,mettle,1
everyone,knows,moral,drink,1
wars,twitter,tweeted,trailer,1
portray,done,need,assure,1
rafale,talking,want,jpc,1
almost,tests,fixer,azzarudin,1
months,away,anything,happen,1
introducing,common,voting,rights,1
kind,comments,id,expect,1
narendra,president,gandhi,leader,1
want,strong,united,congress,1
little,awareness,concerned,citizens,1
held,today,parliament,winter,1
proposed,law,mandates,harsh,1
ahead,replies,dogs,smash,1
imagine,outrage,media,dear,1
attempt,defraud,common,man,1
use,currently,lowest,last,1
passes,muslim,women,triple,1
votes,elect,underway,seesaw,1
congress+,estranged,allies,partnering,1
please,wise,casting,precious,1
last,years,rafale,air,1
indian,national,congress,janata,1
acknowledgement,sham,longer,political,1
hike,crying,increased,price,1
congress,routed,years,shows,1
dearly,elections,going,path,1
knows,trend,strong,opposition,1
poll,results,indication,elections,1
rituals,times,wear,clothes,1
politics,doesnt,work,always,1
people,congress,campaign,campaign,1
votes,something,given,edge,1
agenda,welcome,keep,democracy,1
speaker,match,fixing,added,1
today,discussion,india,congress,1
anna,hazare,modi,history,1
queen,drain,money,upa,1
overconfidence,pull,socks,cocky,1
seats,use,evm,taking,1
happening,much,proportion,tweets,1
mandir,ayodhya,must,ensure,1
exercised,option,called,hindus,1
govt,find,missing,fishermen,1
whats,political,parties,country,1
farmers’,agitation,state,updates,1
mp,threw,paper,planes,1
development,outright,rejected,politics,1
votes,highest,time,media,1
done,wrong,decisions,note,1
pm,modi,announce,projects,1
use,evm,taking,much,1
congress,lawers,cause,makes,1
captions,please,picture,courtesy,1
data,young,people,uttar,1
fighting,administration,ruined,lives,1
states,coming,election,perform,1
increasing,employment,rate,got,1
farmers,youths,tax,payers,1
forget,analysis,day,sheshadri,1
vote,elections,according,whose,1
min,demanding,elanation,provided,1
presented,really,fail,understand,1
country,corruption,development,country,1
power,comes,fight,team,1
lowest,last,years,times,1
right,choice,help,ji,1
developed,infrastructure,commissioned,welfare,1
irregularity,created,congress,finally,1
trs,ap,yscrcp,tmc,1
congress,leaders,instead,should,1
peoples,great,shud,great,1
sitharaman,tears,congress,lok,1
itch,scratch,chaddi,dream,1
lal,dudi,loses,nokha,1
sarsanghachalac,snarl,india,today,1
stake,claim,form,government,1
signs,withering,away,election,1
system,es,raise,standard,1
politicians,congress,determined,malicious,1
congress,gandi,dynasty,evident,1
needs,learn,congress,strong,1
shows,hatred,created,minds,1
candidate,shailesh,pandey,candidate,1
according,sources,twitter,use,1
excellent,example,national,integration,1
it’s,campaigning,congress,ahead,1
wish,fishing,muddy,water,1
god,save,india,faces,1
our,hand,shame,work,1
weakest,link,years,move,1
desh,ki,samashya,saari,1
ur,organization,quest,power,1
dont,forget,phulpur,gorakhpur,1
narrative,discredit,modi,eed,1
given,notice,rule,demanding,1
instead,should,talk,achievements,1
log,anpadh,hain,jinhone,1
twitter,case,please,correct,1
person,samjho,walo,dont,1
shri,ji,saying,soon,1
transparency,lacking,congress,regime,1
defence,deals,deals,defence,1
defense,minister,saying,aircrafts,1
seeking,our,support,must,1
fools,stick,idea,ideally,1
wiki,news,channels,wholeheartedly,1
show,performance,congress,states,1
tell,promise,completed,govt,1
dixit,may,may,kind,1
pm,candidate,majority,raghuram,1
points,relation,exercise,image,1
later,portray,done,need,1
set,serve,poor,making,1
main,haar,gayi,kya,1
seats,earlier,going,huge,1
northeast,congress,mukt,free,1
promises,leave,pm,modi,1
taking,seat,action,decision,1
lost,interested,should,resign,1
congratulations,kick,start,kicking,1
poor,state,farming,india,1
congress,country,states,forming,1
nevertheless,congratulations,congress,field,1
minister,shows,desperation,frustration,1
pad,rha,thought,sare,1
saying,considering,giving,right,1
general,candidate,needs,seats,1
fight,congress,states,far,1
congress,always,lie,people,1
range,serious,disastrous,stock,1
game,infront,upper,caste,1
minister,leads,results,seesawed,1
happy,lost,interested,should,1
vote,ji,anti,years,1
losses,result,track,live,1
thought,owaisi,team,undeclared,1
youths,tax,payers,saw,1
hindu,oriented,party.modiji,proved,1
force,might,seats,congress,1
huge,leap,rajasthan,particularly,1
congress,real,thugs,hindustan,1
desh,ko,diya,toh,1
good,it’s,campaigning,congress,1
whip,showdown,likely,triple,1
money,power,dollars,congress,1
movie,mounts,prior,running,1
scene,gurthochindhi,rajakeeya,nayakula,1
clerk,cm,congress,interference,1
majority,ruling,promoting,dis,1
declined,future,india,facts,1
congress,hit,last,nail,1
giving,right,voting,cows,1
vote,wisely,dont,use,1
youth,leader,reflecting,aspirations,1
contract,stop,saying,anil,1
kill,time,wasting,time,1
narendra,modi,delhi,wednesday,1
final,shape,alliance,yet,1
morning,prepared,hear,loosing,1
landmark,judgement,people,relate,1
ndtv,nevertheless,congratulations,congress,1
difficult,understand,movement,pitch,1
usurp,power,destroy,true,1
clearly,evident,congress,didnt,1
profits,digging,road,whole,1
end,time,passed,looks,1
order,indian,national,congress,1
muslims,lease,house,metropolitan,1
sound,thrilling,end,suicide,1
mamata,pm,isolated,comment,1
lawyers,wants,win,saveguard,1
loan,waiver,govt,exchequer,1
congress,anti,national,anti…,1
happy,congress,fighting,administration,1
politics,everyone,knows,tried,1
imagin,hard,working,ministers,1
govttreasury,appease,accumulated,time,1
showdown,likely,triple,talaq,1
seeking,disqualification,mp,rajasthan,1
mp,sri,nishikant,making,1
congress,strong,influence,media,1
haste,poll,losses,congress,1
plane,getting,ready,fighter,1
im,sivraj,turn,vs,1
modi,ji,kiya,hi,1
hi,govt,hai,govt,1
anything,done,loss,worse,1
nirmala,sitharaman,exchange,twitter,1
tests,fixer,azzarudin,yrs,1
individuals,community,targeted,sarsanghachalac,1
introspect,efforts,waste,crooks,1
poll,want,our,next,1
polls,predicted,counting,votes,1
defeat,necessary,party,could,1
forget,phulpur,gorakhpur,ka,1
rs,crore,data,awaited,1
modi,announce,projects,worth,1
gayi,kya,yehi,hai,1
gift,pm,modi,announce,1
passed,amid,walkout,opposition,1
congress,ncp,past,avoid,1
happening,half,years,regularly,1
jhol,samji,thi,aur,1
tax,used,development,states,1
set,tsr,dmk,tmc,1
govt,shud,concentrate,micro,1
unfortunately,reached,stage,first/congress,1
elections,voting,modi,ji,1
gets,follow,live,updates,1
seats,kamal,shows,signs,1
govt,mlas,may,speak,1
congress,overtaken,follow,track,1
collectively,matter,propaganda,puts,1
dmk,tmc,jd,kn,1
congress,supposed,ashamed,kids,1
rivals,form,front,consequences,1
leader,lal,krishna,present,1
modis,policies,centre,hurt,1
election,race,response,happy,1
reach,voters,counter,game,1
saying,soon,rupee,touch,1
draw,close,read,our,1
proof,things,pink,ground,1
meeda,raids,cheyodhu,anadam🙄,1
away,hence,decided,compare,1
relation,exercise,image,recast,1
chowkidar,chor,hai,chants,1
video,asked,preelection,alliance,1
next,prime,minister,view,1
dig,pm,doesnt,need,1
loss,vote,rather,vote,1
strategy,mega,opposition,rally,1
shd,totally,ignored,campaign,1
vague,promises,seek,negative,1
pradesh,party,seats,mad…,1
seek,fight,congress,tickets,1
hindumuslim,card,congress,free,1
would,really,win,rule,1
congress,president,sachin,pilot,1
vein,dare,should,praised,1
entering,election,year,looking,1
dear,fellow,please,aware,1
dal,rs,kg,onion,1
reaches,rahul,gandhis,age,1
congress,ecosystem,already,agenda,1
elections,please,vote,wisely,1
ki,samashya,saari,thats,1
favour,congress,clear,mandate,1
chiefs,discuss,financial,crisis,1
rajan,either,fm,pm,1
could,correct,mistakes,states,1
unite,trust,india,raising,1
hands,name,hindutva,facing,1
reason,youths,india,should,1
ye,sidha,silver,screen,1
congress,fear,vote,walked,1
join,hands,wort,case,1
played,win,win,game,1
order,ka,case,jo,1
voters,voters,et,come,1
oppose,called,anti,national,1
rajasthan,give,huge,jolt,1
form,government,centre,may,1
share,mp,rajasthan,elections,1
roofless,people,life,given,1
country,let’s,unite,throw,1
tried,cases,opened,mlas,1
time,congress,forced,spend,1
pillars,india,farmers,youths,1
congress,madhya,pradesh,chief,1
communal,politics,doesnt,work,1
modi,ji,wahh,modi,1
seats,around,states,except,1
pave,next,gov.t,else,1
points,times,money,resources,1
discussion,talk,rafale,talking,1
mei,shor,hai,chowkidar,1
countrys,next,prime,minister,1
credit,worthy,mention,win,1
agrawal,votes,cingress,t.s,1
fight,tdp,respects,mandate,1
done,people,india,thanks,1
verdicts,definitely,shocker,im,1
give,huge,jolt,upcoming,1
list,inconsistencies,congressi,argument,1
early,fight,chance,reach,1
it’s,shows,scams,modi,1
holes,handle,floods,richest,1
tho,soft,corner,aftr,1
govt,open,suggestions,triple,1
screens,hq,swanky,morni…,1
win,everyone,knows,moral,1
govt,defense,minister,saying,1
fishing,muddy,water,opposition,1
economy,thanks,emperor,re…,1
difference,nota,ur,mi…,1
destroy,true,history,nation,1
m.p,election,commission,declaring,1
media,dear,ppl,country,1
fact,single,sheet,achievement,1
noncongress,govt,got,reelected,1
allowing,people,congress,campaign,1
congress,victory,crash,third,1
stopped,congress,clean,sweep,1
tricks,halts,sorts,development,1
drain,money,upa,era,1
welcome,keep,democracy,alive,1
want,reservation,economical,conditions,1
minister,leads,constituency,trends,1
change,great,credit,worthy,1
karega,wohi,ka,cm,1
hates,hindus,shud,unite,1
waiting,day,theres,congress,1
support,must,approach,mayawati,1
spineless,ec,yet,lost,1
cn,fix,wch,created,1
thanks,modi,reopening,case,1
expected,win,seats,led,1
chose,political,parties,easy,1
invest,much,year,margin,1
rohingyas,faces,attack,within,1
years,congress,done,people,1
iski,kaat,nikalo,wrna,1
today,defeat,opposition,argument,1
leads,constituency,trends,fastest,1
failure,shocker,congress,huge,1
writer,commentator,sudheendra,kulkarni,1
parts,ur,organization,quest,1
waste,save,water,start,1
adding,people,odisha,congress,1
india,must,think,elections,1
congress,mere,tactic,stall,1
heard,kamalnath,next,ysr+,1
chit,rafael,deal,congress,1
people,evident,neither,congress,1
cakewalk,congress,leader,priya,1
singh,votes,chhatarpur:congress,candidate,1
material,opponent,parliament,election,1
judiciary,system,congress,lawers,1
doesnt,function,empty,promises,1
jaitley,counters,rahul,gandhi,1
trying,form,anti,front,1
required,govt,office,done,1
following,rupee,people,act,1
use,parts,ur,organization,1
hindi,heartland,states,gives,1
results,signals,early,fight,1
concluding,speech,triple,talaq,1
making,voters,theyre,perfect,1
spread,fake,news,win,1
people,vote,congress,give,1
must,calling,coup,thatll,1
congress,regime,walking,talk,1
choices,simpler,attack,present,1
screaming,hatao,came,europe,1
lets,analyse,elections,draw,1
saviours,muslim,community,triple,1
imprisonment,selling,adulterated,food,1
major,change,impacting,ppl,1
arun,jaitley,counters,rahul,1
congresstdp,alliance,live,updates,1
dont,respect,follow,law,1
trends,fastest,updates,follow,1
played,trick,let,congress,1
jumlas,got,rejected,arrogance,1
making,india,congress,mukth,1
stage,set,tsr,dmk,1
dogfight,mps,continued,protest,1
anything,voters,cant,temple,1
court,given,clean,chit,1
months,away,hence,decided,1
sound,heard,characterless,defeat,1
lok,green,signal,consumer,1
should,expect,mp,seats,1
respond,allegations,simply,mind,1
reduces,gap,madhya,pradesh,1
ram,mandir,statue,name,1
dont,call,reservation,please,1
day,theres,congress,centre,1
spokn,alongwt,wat,hs,1
amendment,constitution,constitution,constitution,1
kha,ke,news,nonexistent,1
kerala,ldf,tn,aiadmk,1
hits,demands,apology,president,1
toh,opposition,thekedar,aur,1
minister,next,years,general,1
done(which,null,still).more,promoting,1
questions,confirmed,looters,congress,1
voting,modi,ji,our,1
play,politics,cheated,need,1
poll,result,trailer,general,1
save,india,faces,ire,1
tally,cong,others,should,1
image,recast,congress,strong,1
favour,congress,walkout,de…,1
ka,right,hai,lol,1
sure,want,want,pulse,1
victory,loss,kill,election,1
federal,front,ahead,elections,1
start,congress,kamalnath,surely,1
want,india,developed,thus,1
despite,congress,near,identical,1
delhi,india,together,politician,1
state,day,catch,action,1
nearly,posting,twitter,case,1
congress,roofless,people,life,1
difference,win,congress,ready,1
voted,twice,earlier,paid,1
frauds,theyre,thuk,chaat,1
tally,elections,pave,come,1
rajasthan,chhattisgarh,watch,live,1
upa,thursday,declared,contest,1
consensus,leader,tells,ndtv,1
defense,minister,minister,exposed,1
artificial,manufacturing,corporation,india,1
fake,promises,leave,pm,1
smriti,flays,rahul,lok,1
ysr+,amit,shah,modi,1
centrestage,polls,near,read,1
controversy,follow,live,updates,1
demanding,elanation,provided,wrong,1
govt,exchequer,tax,payers,1
rajasthan,vote,difference,come,1
contender,next,cm,state,1
liye,hi,govt,hai,1
routine,day,may,adjournments,1
discourse,matter,useless,move,1
status,quo,anti,progress,1
social,turn,wars,twitter,1
tdp,respects,mandate,people,1
congress,wiped,seshadari,chari,1
know,candidate,manvendra,singh,1
took,honeymoon,period,cant,1
rituals,times,wear,mostly,1
operandi,lie,spread,fake,1
coverage,inside,party,hq,1
clear,general,category,hindus,1
going,huge,leap,rajasthan,1
huge,step,towards,genderequality,1
ke,time,main,haar,1
estranged,allies,partnering,congress,1
third,front,assumes,power,1
already,agenda,vote,india,1
daal,hum,path,path,1
came,comes,next,congress,1
study,indeed,great,peoples,1
line,truth,congress,party,1
look,investigation,jago,free,1
loosing,due,alliance,vth,1
completed,govt,year,era,1
triple,talaq,agreed,participate,1
dollars,gone,pm,narendra,1
lpg,rs,tur,dal,1
speak,oppositn,factor,constituency,1
stalin,jumps,gun,proposes,1
waiver,congress,winning,states,1
minister,hopes,it’s,currently,1
congress,give,seats,aap,1
im,thing,sure,want,1
paid,price,countering,effectively,1
threeterm,madhya,pradesh,chief,1
media,ka,jhol,samji,1
huge,jolt,upcoming,elections,1
congress,party,president,mr,1
election,year,looking,weaker,1
unreserved,upper,caste,congress,1
seats,leading,seats,seats,1
mr,chouhan,try,stake,1
really,fail,understand,want,1
happens,cell,congress,wins,1
shivsena,know,voted,congress,1
solidarity,potential,restrict,division,1
alternating,lead,election,coverage,1
approach,mayawati,ji,clear,1
gali,mei,shor,hai,1
loose,directly,inform,hindus,1
thursday,declared,contest,elections,1
elections,whereas,congress,confident,1
wanted,change,great,credit,1
comes,politics,everyone,knows,1
would,close”,ndtv,yashodhara,1
losing,states,proof,things,1
dikshit,cm,states,via,1
provide,reservation,economically,weaker,1
card,congress,free,use,1
passport,friends,calls,win,1
called,journalist,facts,doesnt,1
stage,first/congress,india,political,1
strongholds,gujarat,mp,clear,1
locked,tough,fight,madhya,1
group,knows,upcoming,victory,1
comes,fight,team,fight,1
modi,ji,win,general,1
need,keep,spinning,lies,1
turn,wars,twitter,tweeted,1
wholeheartedly,support,nda,criticising,1
shailesh,pandey,candidate,amar,1
sure,need,work,hard,1
sole,wish,fishing,muddy,1
wants,strong,united,india,1
leader,movie,scene,gurthochindhi,1
congress,tmc,aiadmk,rsp,1
fake,rhetoric,strong,clear,1
congress,open,eyes,fakeness,1
party,president,mr,speech,1
epicentre,farmers’,agitation,state,1
joins,india,news,indian,1
throw,trust,namo,congress,1
modis,easy,walk,rcr,1
power,hardcore,chrislamic,soniamaino/raulvinciwho,1
cause,makes,congress,lawyers,1
vl,happen,central,votes,1
common,man,last,laugh,1
rs,petrol,rs,lit,1
grip,months,away,anything,1
party,wahh,modi,ji,1
ji,nation,loving,ppl,1
equal,distance,congress,naveen,1
choose,nota,election,directly,1
share,increased,good,nw,1
politics,cheated,need,speak,1
upper,floor,next,house,1
please,choose,party,reduces,1
real,vision,india,spent,1
laugh,usual,months,knock,1
lost,price,rise,reduce,1
trails,major,states,show,1
stand,ki,haalat,dekho,1
comes,next,congress,stop,1
raised,cr,impose,taxes,1
speech,triple,talaq,proposing,1
farm,loan,waiver,fake,1
congress,track,live,up…,1
work,daily,surely,delivery,1
states,gives,congress,hope,1
congress,pounces,jpc,thackeray,1
meet,supremo,chief,noncongress,1
message,overplay,orchestrated,channels,1
written,constitution,utilized,women,1
congress,comes,power,center,1
jacket,shirt,young,leaders,1
importance,alliances”,congress,takeaway,1
aujla,mp,threw,paper,1
elections,win,congress,anything,1
gaps,worked,years,life,1
power,social,media,field,1
use,leverage,huge,mistake,1
share,rural,area,commodities,1
judiciary,illusioned,academia,fake,1
anti,national,oppose,congress,1
india,couldnt,last,years,1
else,along,playing,vote,1
atal,je,time,main,1
deal,shedding,crocodile,tears,1
chalo,ek,hath,katarpur,1
nation,fools,stick,idea,1
promise,us,essentials,wud,1
upa,regime,states,minority,1
interest,must,prevail,party,1
government,congress,party,stand,1
age,namo,ensuring,reaches,1
raise,question,innovative,party,1
leader,priya,dutt,contest,1
dusri,taraf,yaad,dilaya,1
law,minister,pm,hell,1
soft,corner,aftr,wachin,1
work,let,give,years,1
losing,recent,eected,extent,1
simply,mind,discourse,matter,1
pm,modi,law,min,1
modi,gets,nirav,choksi,1
opposition,choices,simpler,attack,1
congress,namo,assault,elections,1
forward,economically,upper,castes,1
election,directly,help,congress,1
mnf,level,shot,completely,1
india,raising,questions,ignor,1
chrislamic,soniamaino/raulvinciwho,hates,hindus,1
elections,trend,continue,lok,1
cleared,corner,ls,polls,1
mps,remain,present,follow,1
mode,congress,would,replaces,1
think,happier,dont,support,1
privilege,motion,pm,modi,1
clear,dat,emerged,mature,1
winking,parliament,godsake,cant,1
everywhere,else,regional,party,1
congress,ticket,secretariat,appropriate,1
